Level 1,Level 2,Level 3,KO,ID
Metabolism,Biosynthesis,Lipid and steroid metabolism,K07512,YBR026C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00668,YKL182W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00667,YPL231W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K10245,YCR034W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00006,YDL022W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00006,YOL059W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K13507,YKR067W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00864,YHL032C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00111,YIL155C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K06117,YER062C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K10251,YBR159W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04710,YKL008C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04709,YHL003C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00654,YMR296C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00654,YDR062W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04716,YJL134W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00679,YNR008W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00645,YOR221C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00967,YGR007W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K14676,YML059C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00507,YGL055W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K15728,YMR165C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00968,YGR202C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K01126,YPL206C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00995,YCL004W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K10703,YJL097W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K13333,YMR008C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K13333,YOL011W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K00632,YIL160C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K01613,YNL169C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K01613,YGR170W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K06116,YIL053W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K13507,YBL011W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K13509,YDL052C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04713,YDR297W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K10246,YLR372W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K13511,YPR140W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K01068,YJR019C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K01046,YDR058C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K14675,YMR313C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K14674,YKR089C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04708,YBR265W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K10258,YDL015C
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04711,YPL087W
Metabolism,Biosynthesis,Lipid and steroid metabolism,K04717,YKR053C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11229,YJL095W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11237,YBR200W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11238,YNL271C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11236,YAL041W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04393,YLR229C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04348,YML057W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04348,YLR433C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11241,YPL049C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11242,YDR480W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K06652,YJL157C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04371,YBL016W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04441,YLR113W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04371,YGR040W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11235,YDR461W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11235,YNL145W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11245,YLR332W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K08294,YOR231W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K08294,YPL140C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11240,YNL053W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11227,YJL128C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K02677,YBL105C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04460,YGR123C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11246,YER118C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11244,YOR008C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11231,YIL147C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04464,YHR030C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11233,YLR006C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11230,YNR031C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11230,YCR073C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11228,YLR362W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K07973,YJR086W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11213,YFL026W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04409,YHL007C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K07972,YOR212W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11239,YDR103W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11226,YDL159W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04345,YJL164C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04345,YPL203W
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K04345,YKL166C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11244,YNL283C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11244,YOL105C
Environmental Information Processing,Signal Transduction,MAPK signaling pathway,K11232,YDL235C
Cellular Processes,Cell Growth and Death,Meiosis,K01768,YJL005W
Cellular Processes,Cell Growth and Death,Meiosis,K12775,YDR439W
Cellular Processes,Cell Growth and Death,Meiosis,K12766,YMR139W
Cellular Processes,Cell Growth and Death,Meiosis,K12767,YFL033C
Cellular Processes,Cell Growth and Death,Meiosis,K12761,YDR477W
Cellular Processes,Cell Growth and Death,Meiosis,K12763,YMR016C
Metabolism,Energy Metabolism,Methane metabolism,K00863,YML070W
Metabolism,Energy Metabolism,Methane metabolism,K00863,YFL053W
Genetic Information Processing,DNA Maintenance,Mismatch repair,K08734,YMR167W
Genetic Information Processing,DNA Maintenance,Mismatch repair,K08739,YPL164C
Genetic Information Processing,DNA Maintenance,Mismatch repair,K08735,YOL090W
Genetic Information Processing,DNA Maintenance,Mismatch repair,K08736,YCR092C
Genetic Information Processing,DNA Maintenance,Mismatch repair,K08737,YDR097C
Genetic Information Processing,DNA Maintenance,Mismatch repair,K10858,YNL082W
Genetic Information Processing,Translation,mRNA surveillance pathway,K00565,YBR236C
Genetic Information Processing,Translation,mRNA surveillance pathway,K04354,YGL190C
Genetic Information Processing,Translation,mRNA surveillance pathway,K14401,YDR301W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14402,YLR115W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14399,YOR250C
Genetic Information Processing,Translation,mRNA surveillance pathway,K06965,YNL001W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14405,YJR093C
Genetic Information Processing,Translation,mRNA surveillance pathway,K14411,YOL123W
Genetic Information Processing,Translation,mRNA surveillance pathway,K15541,YKL059C
Genetic Information Processing,Translation,mRNA surveillance pathway,K14376,YKR002W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14400,YDR228C
Genetic Information Processing,Translation,mRNA surveillance pathway,K15542,YNL317W
Genetic Information Processing,Translation,mRNA surveillance pathway,K04382,YDL134C
Genetic Information Processing,Translation,mRNA surveillance pathway,K04382,YDL188C
Genetic Information Processing,Translation,mRNA surveillance pathway,K06100,YAL043C
Genetic Information Processing,Translation,mRNA surveillance pathway,K14407,YGR156W
Genetic Information Processing,Translation,mRNA surveillance pathway,K15543,YDR195W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14408,YMR061W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14407,YGL044C
Genetic Information Processing,Translation,mRNA surveillance pathway,K11584,YOR014W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14396,YIR001C
Genetic Information Processing,Translation,mRNA surveillance pathway,K12595,YOR076C
Genetic Information Processing,Translation,mRNA surveillance pathway,K15544,YNL222W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14962,YKL018W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14403,YOR179C
Genetic Information Processing,Translation,mRNA surveillance pathway,K03456,YAL016W
Genetic Information Processing,Translation,mRNA surveillance pathway,K14403,YLR277C
Genetic Information Processing,Translation,mRNA surveillance pathway,K14404,YPR107C
Environmental Information Processing,Signal Transduction,mTOR signaling pathway,K08269,YGL180W
Genetic Information Processing,DNA Maintenance,Non-homologous end-joining,K10777,YOR005C
Genetic Information Processing,DNA Maintenance,Non-homologous end-joining,K10983,YLR265C
Genetic Information Processing,DNA Maintenance,Non-homologous end-joining,K10884,YMR284W
Genetic Information Processing,DNA Maintenance,Non-homologous end-joining,K10885,YMR106C
Not Mapped,Not Mapped,Not mapped,sce_YBR085W,YBR085W
Not Mapped,Not Mapped,Not mapped,sce_YHR047C,YHR047C
Not Mapped,Not Mapped,Not mapped,sce_YMR072W,YMR072W
Not Mapped,Not Mapped,Not mapped,sce_YCR088W,YCR088W
Not Mapped,Not Mapped,Not mapped,sce_YOR239W,YOR239W
Not Mapped,Not Mapped,Not mapped,sce_YMR289W,YMR289W
Not Mapped,Not Mapped,Not mapped,sce_YGR037C,YGR037C
Not Mapped,Not Mapped,Not mapped,sce_YLR144C,YLR144C
Not Mapped,Not Mapped,Not mapped,sce_YJR083C,YJR083C
Not Mapped,Not Mapped,Not mapped,sce_YDL203C,YDL203C
Not Mapped,Not Mapped,Not mapped,sce_YDR161W,YDR161W
Not Mapped,Not Mapped,Not mapped,sce_YMR184W,YMR184W
Not Mapped,Not Mapped,Not mapped,sce_YKL206C,YKL206C
Not Mapped,Not Mapped,Not mapped,sce_YCR011C,YCR011C
Not Mapped,Not Mapped,Not mapped,sce_YCR010C,YCR010C
Not Mapped,Not Mapped,Not mapped,sce_YMR282C,YMR282C
Not Mapped,Not Mapped,Not mapped,sce_YEL052W,YEL052W
Not Mapped,Not Mapped,Not mapped,sce_YGL032C,YGL032C
Not Mapped,Not Mapped,Not mapped,sce_YDR524C,YDR524C
Not Mapped,Not Mapped,Not mapped,sce_YCL025C,YCL025C
Not Mapped,Not Mapped,Not mapped,sce_YBR132C,YBR132C
Not Mapped,Not Mapped,Not mapped,sce_YDR214W,YDR214W
Not Mapped,Not Mapped,Not mapped,sce_YDL073W,YDL073W
Not Mapped,Not Mapped,Not mapped,sce_YNR074C,YNR074C
Not Mapped,Not Mapped,Not mapped,sce_YGL160W,YGL160W
Not Mapped,Not Mapped,Not mapped,sce_YHL021C,YHL021C
Not Mapped,Not Mapped,Not mapped,sce_YHR198C,YHR198C
Not Mapped,Not Mapped,Not mapped,sce_YAL049C,YAL049C
Not Mapped,Not Mapped,Not mapped,sce_YIL158W,YIL158W
Not Mapped,Not Mapped,Not mapped,sce_YIR003W,YIR003W
Not Mapped,Not Mapped,Not mapped,sce_YJL131C,YJL131C
Not Mapped,Not Mapped,Not mapped,sce_YJR080C,YJR080C
Not Mapped,Not Mapped,Not mapped,sce_YKR074W,YKR074W
Not Mapped,Not Mapped,Not mapped,sce_YBR108W,YBR108W
Not Mapped,Not Mapped,Not mapped,sce_YMR003W,YMR003W
Not Mapped,Not Mapped,Not mapped,sce_YMR157C,YMR157C
Not Mapped,Not Mapped,Not mapped,sce_YOL053W,YOL053W
Not Mapped,Not Mapped,Not mapped,sce_YBR194W,YBR194W
Not Mapped,Not Mapped,Not mapped,sce_YOR215C,YOR215C
Not Mapped,Not Mapped,Not mapped,sce_YHR199C,YHR199C
Not Mapped,Not Mapped,Not mapped,sce_YDL237W,YDL237W
Not Mapped,Not Mapped,Not mapped,sce_YDR063W,YDR063W
Not Mapped,Not Mapped,Not mapped,sce_YER080W,YER080W
Not Mapped,Not Mapped,Not mapped,sce_YMR092C,YMR092C
Not Mapped,Not Mapped,Not mapped,sce_YBR059C,YBR059C
Not Mapped,Not Mapped,Not mapped,sce_YDR264C,YDR264C
Not Mapped,Not Mapped,Not mapped,sce_YJL122W,YJL122W
Not Mapped,Not Mapped,Not mapped,sce_YNL148C,YNL148C
Not Mapped,Not Mapped,Not mapped,sce_YOL130W,YOL130W
Not Mapped,Not Mapped,Not mapped,sce_YJL084C,YJL084C
Not Mapped,Not Mapped,Not mapped,sce_YKL047W,YKL047W
Not Mapped,Not Mapped,Not mapped,sce_YPR128C,YPR128C
Not Mapped,Not Mapped,Not mapped,sce_YMR010W,YMR010W
Not Mapped,Not Mapped,Not mapped,sce_YBR151W,YBR151W
Not Mapped,Not Mapped,Not mapped,sce_YHR113W,YHR113W
Not Mapped,Not Mapped,Not mapped,sce_YJR005W,YJR005W
Not Mapped,Not Mapped,Not mapped,sce_YKL135C,YKL135C
Not Mapped,Not Mapped,Not mapped,sce_YPR029C,YPR029C
Not Mapped,Not Mapped,Not mapped,sce_YPL195W,YPL195W
Not Mapped,Not Mapped,Not mapped,sce_YGR261C,YGR261C
Not Mapped,Not Mapped,Not mapped,sce_YPL259C,YPL259C
Not Mapped,Not Mapped,Not mapped,sce_YBR288C,YBR288C
Not Mapped,Not Mapped,Not mapped,sce_YOL062C,YOL062C
Not Mapped,Not Mapped,Not mapped,sce_YIL040W,YIL040W
Not Mapped,Not Mapped,Not mapped,sce_YLR170C,YLR170C
Not Mapped,Not Mapped,Not mapped,sce_YJL024C,YJL024C
Not Mapped,Not Mapped,Not mapped,sce_YNL065W,YNL065W
Not Mapped,Not Mapped,Not mapped,sce_YER036C,YER036C
Not Mapped,Not Mapped,Not mapped,sce_YGL105W,YGL105W
Not Mapped,Not Mapped,Not mapped,sce_YGL157W,YGL157W
Not Mapped,Not Mapped,Not mapped,sce_YNL020C,YNL020C
Not Mapped,Not Mapped,Not mapped,sce_YDL029W,YDL029W
Not Mapped,Not Mapped,Not mapped,sce_YJR065C,YJR065C
Not Mapped,Not Mapped,Not mapped,sce_YGR068C,YGR068C
Not Mapped,Not Mapped,Not mapped,sce_YDR101C,YDR101C
Not Mapped,Not Mapped,Not mapped,sce_YOR058C,YOR058C
Not Mapped,Not Mapped,Not mapped,sce_YIL130W,YIL130W
Not Mapped,Not Mapped,Not mapped,sce_YJL170C,YJL170C
Not Mapped,Not Mapped,Not mapped,sce_YNL008C,YNL008C
Not Mapped,Not Mapped,Not mapped,sce_YGR097W,YGR097W
Not Mapped,Not Mapped,Not mapped,sce_YDL088C,YDL088C
Not Mapped,Not Mapped,Not mapped,sce_YBL069W,YBL069W
Not Mapped,Not Mapped,Not mapped,sce_YER101C,YER101C
Not Mapped,Not Mapped,Not mapped,sce_YFR021W,YFR021W
Not Mapped,Not Mapped,Not mapped,sce_YDL113C,YDL113C
Not Mapped,Not Mapped,Not mapped,sce_YJL178C,YJL178C
Not Mapped,Not Mapped,Not mapped,sce_YPL166W,YPL166W
Not Mapped,Not Mapped,Not mapped,sce_YLR356W,YLR356W
Not Mapped,Not Mapped,Not mapped,sce_YOL083W,YOL083W
Not Mapped,Not Mapped,Not mapped,sce_YOR152C,YOR152C
Not Mapped,Not Mapped,Not mapped,sce_YBR139W,YBR139W
Not Mapped,Not Mapped,Not mapped,sce_YDR384C,YDR384C
Not Mapped,Not Mapped,Not mapped,sce_YLR393W,YLR393W
Not Mapped,Not Mapped,Not mapped,sce_YNL315C,YNL315C
Not Mapped,Not Mapped,Not mapped,sce_YJL180C,YJL180C
Not Mapped,Not Mapped,Not mapped,sce_YNR020C,YNR020C
Not Mapped,Not Mapped,Not mapped,sce_YNL259C,YNL259C
Not Mapped,Not Mapped,Not mapped,sce_YKL004W,YKL004W
Not Mapped,Not Mapped,Not mapped,sce_YLR114C,YLR114C
Not Mapped,Not Mapped,Not mapped,sce_YJR001W,YJR001W
Not Mapped,Not Mapped,Not mapped,sce_YKL146W,YKL146W
Not Mapped,Not Mapped,Not mapped,sce_YIL088C,YIL088C
Not Mapped,Not Mapped,Not mapped,sce_YIL140W,YIL140W
Not Mapped,Not Mapped,Not mapped,sce_YOR113W,YOR113W
Not Mapped,Not Mapped,Not mapped,sce_YBR068C,YBR068C
Not Mapped,Not Mapped,Not mapped,sce_YDR046C,YDR046C
